Nodo,BC,CC,DC,DiBC,DiCC,DiDC
45,0.007570892310753232,0.025766839644453577,0.003988035892323031,0.014652151330439817,0.022969816333073788,0.003988035892323031
46,0.0026241220794359496,0.025134065052874254,0.002991026919242273,0.009907735210867729,0.023306069337299007,0.002991026919242273
47,0.0005236106674756793,0.02474893281022528,0.0019940179461615153,0.009907735210867729,0.0227768189663003,0.0019940179461615153
48,0.050672375709416295,0.03158259336230241,0.003988035892323031,0.04547620326929106,0.027147729118172467,0.003988035892323031
49,0.040870919538522094,0.03200382897255903,0.003988035892323031,0.048198075412838284,0.0289733664567566,0.003988035892323031
50,0.030180904111997756,0.031118143459915613,0.003988035892323031,0.045501718397701126,0.0282233102594406,0.003988035892323031
51,0.037531241154179405,0.030719754977029095,0.003988035892323031,0.04628880206637953,0.027526208902793788,0.003988035892323031
52,0.021234474098681434,0.02827741753594587,0.003988035892323031,0.020587770951947883,0.02462074721390348,0.003988035892323031
53,0.013947839365424769,0.028614629693027503,0.003988035892323031,0.01980068728326948,0.026181153745758287,0.003988035892323031
54,0.0047551094308407585,0.027836367673179395,0.002991026919242273,0.01584335483237579,0.02554112554112554,0.002991026919242273
55,0.008553629524538137,0.027517146776406036,0.002991026919242273,0.01584335483237579,0.02490687856965483,0.002991026919242273
56,0.010661035982774503,0.028888248847926266,0.003988035892323031,0.013763658648614547,0.025583471495982654,0.003988035892323031
57,0.00506796050406997,0.0291045209215948,0.002991026919242273,0.009806326197720875,0.026552655265526554,0.002991026919242273
58,0.0008650949203619808,0.02829975735003668,0.0019940179461615153,0.009806326197720875,0.025867849589931397,0.0019940179461615153
59,0.0036423222565562744,0.028095238095238097,0.002991026919242273,0.009806326197720875,0.025217478754965557,0.002991026919242273
60,0.03668765624926413,0.03234649122807018,0.003988035892323031,0.0328932508882181,0.028294169087985557,0.003988035892323031
61,0.03253750572582101,0.032617886178861785,0.002991026919242273,0.026239561422187203,0.029449762170415172,0.002991026919242273
62,0.017067211376336804,0.03169837557676506,0.002991026919242273,0.026239561422187186,0.028609732443379544,0.002991026919242273
63,0.025351740250175267,0.031442006269592475,0.003988035892323031,0.03019689387308099,0.02791849913711518,0.003988035892323031
64,0.09132129213679162,0.035138733183856505,0.003988035892323031,0.09645511689693519,0.030232698336146613,0.003988035892323031
65,0.08926918924585607,0.03566095427718126,0.003988035892323031,0.10023812106949063,0.03107187112763321,0.003988035892323031
66,0.061644153681131235,0.03483606557377049,0.003988035892323031,0.10163988131910724,0.031168427594779367,0.003988035892323031
67,0.06837383912122548,0.034337555631633,0.003988035892323031,0.09891800917555993,0.03045299975710469,0.003988035892323031
68,0.07379724185174065,0.03608692523566237,0.002991026919242273,0.09076473455268227,0.031278261140736584,0.002991026919242273
69,0.09026021900926354,0.03642504357931435,0.002991026919242273,0.09076473455268229,0.030332355520609672,0.002991026919242273
70,0.08773505030031702,0.03556485355648536,0.003988035892323031,0.08551280533626913,0.031624416698196496,0.003988035892323031
71,0.06338866564103107,0.035242445537596624,0.003988035892323031,0.09216649480230006,0.03095679012345679,0.003988035892323031
72,0.12798861927532654,0.03676955788547547,0.003988035892323031,0.09734492657893119,0.031214988173783143,0.003988035892323031
73,0.07469496544454973,0.03734177215189873,0.002991026919242273,0.07534696268853067,0.0323914096560633,0.002991026919242273
74,0.042217004772463325,0.03685602998456677,0.002991026919242273,0.07534696268853065,0.03137806976380416,0.002991026919242273
75,0.05264987048476998,0.036298494499131445,0.003988035892323031,0.07156395851597674,0.03162840565085772,0.003988035892323031
76,0.06163619970755375,0.03711927759890456,0.002991026919242273,0.1141530873072774,0.03137806976380416,0.002991026919242273
77,0.09629728109984394,0.03770251475397512,0.003988035892323031,0.11344822100175721,0.032181473994930536,0.003988035892323031
78,0.1191340416067316,0.037647323774491405,0.003988035892323031,0.09215512341687702,0.03235379503886971,0.003988035892323031
79,0.08997158442026094,0.037065779748706576,0.002991026919242273,0.1141530873072774,0.0323914096560633,0.002991026919242273
80,0.06982034489215454,0.03728624535315985,0.003988035892323031,0.08424311877425582,0.03129778138359285,0.003988035892323031
81,0.08529205786822329,0.037874782871384335,0.003988035892323031,0.09081805666646983,0.03220524017467249,0.003988035892323031
82,0.08950607811857743,0.037813383600377004,0.003988035892323031,0.09615983205588603,0.031915232125242624,0.003988035892323031
